COUNTY,RACE,YEAR,POP
Logan,NHAA,2016,319
Logan,NHAA,2017,344
Logan,NHAA,2018,351
Logan,NHAA,2019,345
Logan,NHAA,2020,791
Logan,NHAA,2021,408
Logan,NHAA,2022,410
Logan,NHAA,2023,436
Logan,NHBA,2000,786
Logan,NHBA,2001,756
Logan,NHBA,2002,768
Logan,NHBA,2003,781
Logan,NHBA,2004,743
Logan,NHBA,2005,783
Logan,NHBA,2006,759
Logan,NHBA,2007,766
Logan,NHBA,2008,715
Logan,NHBA,2009,756
Logan,NHBA,2010,1464
Logan,NHBA,2011,706
Logan,NHBA,2012,733
Logan,NHBA,2013,777
Logan,NHBA,2014,793
Logan,NHBA,2015,785
Logan,NHBA,2016,782
Logan,NHBA,2017,804
Logan,NHBA,2018,798
Logan,NHBA,2019,800
Logan,NHBA,2020,1664
Logan,NHBA,2021,866
Logan,NHBA,2022,879
Logan,NHBA,2023,896
Logan,NHIA,2000,85
Logan,NHIA,2001,87
Logan,NHIA,2002,92
Logan,NHIA,2003,92
Logan,NHIA,2004,102
Logan,NHIA,2005,100
Logan,NHIA,2006,98
Logan,NHIA,2007,96
Logan,NHIA,2008,95
Logan,NHIA,2009,101
Logan,NHIA,2010,217
Logan,NHIA,2011,97
Logan,NHIA,2012,103
Logan,NHIA,2013,110
Logan,NHIA,2014,117
Logan,NHIA,2015,125
Logan,NHIA,2016,133
Logan,NHIA,2017,126
Logan,NHIA,2018,124
Logan,NHIA,2019,120
Logan,NHIA,2020,247
Logan,NHIA,2021,134
Logan,NHIA,2022,145
Logan,NHIA,2023,147
Logan,NHNA,2000,12
Logan,NHNA,2001,11
Logan,NHNA,2002,12
Logan,NHNA,2003,14
Logan,NHNA,2004,13
Logan,NHNA,2005,14
Logan,NHNA,2006,12
Logan,NHNA,2007,12
Logan,NHNA,2008,17
Logan,NHNA,2009,15
Logan,NHNA,2010,27
Logan,NHNA,2011,18
Logan,NHNA,2012,16
Logan,NHNA,2013,17
Logan,NHNA,2014,17
Logan,NHNA,2015,20
Logan,NHNA,2016,18
Logan,NHNA,2017,18
Logan,NHNA,2018,20
Logan,NHNA,2019,20
Logan,NHNA,2020,40
Logan,NHNA,2021,21
Logan,NHNA,2022,21
Logan,NHNA,2023,24
Logan,NHTOM,2000,490
Logan,NHTOM,2001,522
Logan,NHTOM,2002,525
Logan,NHTOM,2003,575
Logan,NHTOM,2004,602
Logan,NHTOM,2005,628
Logan,NHTOM,2006,679
Logan,NHTOM,2007,721
Logan,NHTOM,2008,746
Logan,NHTOM,2009,789
Logan,NHTOM,2010,1593
Logan,NHTOM,2011,825
Logan,NHTOM,2012,834
Logan,NHTOM,2013,874
Logan,NHTOM,2014,879
Logan,NHTOM,2015,882
Logan,NHTOM,2016,940
Logan,NHTOM,2017,933
Logan,NHTOM,2018,944
Logan,NHTOM,2019,993
Logan,NHTOM,2020,2015
Logan,NHTOM,2021,1040
Logan,NHTOM,2022,1036
Logan,NHTOM,2023,1039
Logan,NHWA,2000,44088
Logan,NHWA,2001,43928
Logan,NHWA,2002,44110
Logan,NHWA,2003,44164
Logan,NHWA,2004,44145
Logan,NHWA,2005,43894
Logan,NHWA,2006,43686
Logan,NHWA,2007,43868
Logan,NHWA,2008,43798
Logan,NHWA,2009,43630
Logan,NHWA,2010,86673
Logan,NHWA,2011,43138
Logan,NHWA,2012,42876
Logan,NHWA,2013,42710
Logan,NHWA,2014,42703
Logan,NHWA,2015,42478
Logan,NHWA,2016,42279
Logan,NHWA,2017,42304
Logan,NHWA,2018,42336
Logan,NHWA,2019,42377
Logan,NHWA,2020,84783
Logan,NHWA,2021,42641
Logan,NHWA,2022,42510
Logan,NHWA,2023,42429
Logan,TOM,2000,498
Logan,TOM,2001,530
Logan,TOM,2002,533
Logan,TOM,2003,586
Logan,TOM,2004,613
Logan,TOM,2005,650
Logan,TOM,2006,707
Logan,TOM,2007,753
Logan,TOM,2008,782
Logan,TOM,2009,824
Logan,TOM,2010,1663
Logan,TOM,2011,857
Logan,TOM,2012,865
Logan,TOM,2013,914
Logan,TOM,2014,923
Logan,TOM,2015,924
Logan,TOM,2016,988
Logan,TOM,2017,980
Logan,TOM,2018,990
Logan,TOM,2019,1054
Logan,TOM,2020,2120
Logan,TOM,2021,1106
Logan,TOM,2022,1112
Logan,TOM,2023,1127
Logan,TOT,2000,45984
Logan,TOT,2001,45865
Logan,TOT,2002,46089
Logan,TOT,2003,46257
Logan,TOT,2004,46247
Logan,TOT,2005,46066
Logan,TOT,2006,45902
Logan,TOT,2007,46154
Logan,TOT,2008,46115
Logan,TOT,2009,46055
Logan,TOT,2010,91548
Logan,TOT,2011,45625
Logan,TOT,2012,45412
Logan,TOT,2013,45399
Logan,TOT,2014,45477
Logan,TOT,2015,45255
Logan,TOT,2016,45145
Logan,TOT,2017,45217
Logan,TOT,2018,45291
Logan,TOT,2019,45594
Logan,TOT,2020,91442
Logan,TOT,2021,46158
Logan,TOT,2022,46062
Logan,TOT,2023,46057
Logan,WA,2000,44386
Logan,WA,2001,44246
Logan,WA,2002,44446
Logan,WA,2003,44556
Logan,WA,2004,44526
Logan,WA,2005,44276
Logan,WA,2006,44085
Logan,WA,2007,44285
Logan,WA,2008,44244
Logan,WA,2009,44084
Logan,WA,2010,87608
Logan,WA,2011,43638
Logan,WA,2012,43381
Logan,WA,2013,43226
Logan,WA,2014,43241
Logan,WA,2015,43026
Logan,WA,2016,42846
Logan,WA,2017,42879
Logan,WA,2018,42934
Logan,WA,2019,43170
Logan,WA,2020,86397
Logan,WA,2021,43534
Logan,WA,2022,43405
Logan,WA,2023,43331
Madison,AA,2000,178
Madison,AA,2001,210
Madison,AA,2002,206
Madison,AA,2003,218
Madison,AA,2004,221
Madison,AA,2005,241
Madison,AA,2006,247
Madison,AA,2007,240
Madison,AA,2008,234
Madison,AA,2009,244
Madison,AA,2010,482
Madison,AA,2011,294
Madison,AA,2012,327
Madison,AA,2013,371
Madison,AA,2014,449
Madison,AA,2015,514
Madison,AA,2016,563
Madison,AA,2017,590
Madison,AA,2018,616
Madison,AA,2019,614
Madison,AA,2020,1293
Madison,AA,2021,672
Madison,AA,2022,667
Madison,AA,2023,710
Madison,BA,2000,2533
Madison,BA,2001,2563
Madison,BA,2002,2590
Madison,BA,2003,2599
Madison,BA,2004,2610
Madison,BA,2005,2574
Madison,BA,2006,2686
Madison,BA,2007,2697
Madison,BA,2008,2913
Madison,BA,2009,2929
Madison,BA,2010,5735
Madison,BA,2011,2760
Madison,BA,2012,2770
Madison,BA,2013,2731
Madison,BA,2014,2885
Madison,BA,2015,2921
Madison,BA,2016,2643
Madison,BA,2017,2874
Madison,BA,2018,2809
Madison,BA,2019,2879
Madison,BA,2020,5627
Madison,BA,2021,3089
Madison,BA,2022,2656
Madison,BA,2023,2903
Madison,HAA,2000,2
Madison,HAA,2001,2
Madison,HAA,2002,1
Madison,HAA,2003,1
Madison,HAA,2004,1
Madison,HAA,2005,5
Madison,HAA,2006,2
Madison,HAA,2007,2
Madison,HAA,2008,3
Madison,HAA,2009,4
Madison,HAA,2010,8
Madison,HAA,2011,5
Madison,HAA,2012,4
Madison,HAA,2013,8
Madison,HAA,2014,8
Madison,HAA,2015,8
Madison,HAA,2016,9
Madison,HAA,2017,9
Madison,HAA,2018,8
Madison,HAA,2019,8
Madison,HAA,2020,22
Madison,HAA,2021,8
Madison,HAA,2022,8
Madison,HAA,2023,8
Madison,HBA,2000,12
Madison,HBA,2001,12
Madison,HBA,2002,13
Madison,HBA,2003,14
Madison,HBA,2004,15
Madison,HBA,2005,17
Madison,HBA,2006,24
Madison,HBA,2007,25
Madison,HBA,2008,26
Madison,HBA,2009,27
Madison,HBA,2010,57
Madison,HBA,2011,29
Madison,HBA,2012,34
Madison,HBA,2013,35
Madison,HBA,2014,41
Madison,HBA,2015,40
Madison,HBA,2016,40
Madison,HBA,2017,42
Madison,HBA,2018,47
Madison,HBA,2019,56
Madison,HBA,2020,109
Madison,HBA,2021,62
Madison,HBA,2022,63
Madison,HBA,2023,77
Madison,HIA,2000,2
Madison,HIA,2001,2
Madison,HIA,2002,2
Madison,HIA,2003,3
Madison,HIA,2004,5
Madison,HIA,2005,9
Madison,HIA,2006,13
Madison,HIA,2007,12
Madison,HIA,2008,18
Madison,HIA,2009,18
Madison,HIA,2010,38
Madison,HIA,2011,23
Madison,HIA,2012,23
Madison,HIA,2013,27
Madison,HIA,2014,26
Madison,HIA,2015,27
Madison,HIA,2016,27
Madison,HIA,2017,29
Madison,HIA,2018,26
Madison,HIA,2019,28
Madison,HIA,2020,69
Madison,HIA,2021,38
Madison,HIA,2022,40
Madison,HIA,2023,41
Madison,HNA,2000,0
Madison,HNA,2001,0
Madison,HNA,2002,0
Madison,HNA,2003,1
Madison,HNA,2004,1
Madison,HNA,2005,2
Madison,HNA,2006,2
Madison,HNA,2007,2
Madison,HNA,2008,3
Madison,HNA,2009,3
Madison,HNA,2010,6
Madison,HNA,2011,3
Madison,HNA,2012,3
Madison,HNA,2013,3
Madison,HNA,2014,3
Madison,HNA,2015,3
Madison,HNA,2016,3
Madison,HNA,2017,3
Madison,HNA,2018,3
Madison,HNA,2019,3
Madison,HNA,2020,6
Madison,HNA,2021,3
Madison,HNA,2022,5
Madison,HNA,2023,6
Madison,HTOM,2000,17
Madison,HTOM,2001,17
Madison,HTOM,2002,18
Madison,HTOM,2003,19
Madison,HTOM,2004,21
Madison,HTOM,2005,24
Madison,HTOM,2006,22
Madison,HTOM,2007,29
Madison,HTOM,2008,29
Madison,HTOM,2009,32
Madison,HTOM,2010,67
Madison,HTOM,2011,37
Madison,HTOM,2012,37
Madison,HTOM,2013,37
Madison,HTOM,2014,45
Madison,HTOM,2015,47
Madison,HTOM,2016,53
Madison,HTOM,2017,61
Madison,HTOM,2018,70
Madison,HTOM,2019,76
Madison,HTOM,2020,176
Madison,HTOM,2021,80
Madison,HTOM,2022,83
Madison,HTOM,2023,78
Madison,HWA,2000,261
Madison,HWA,2001,315
Madison,HWA,2002,326
Madison,HWA,2003,350
Madison,HWA,2004,384
Madison,HWA,2005,408
Madison,HWA,2006,448
Madison,HWA,2007,494
Madison,HWA,2008,494
Madison,HWA,2009,534
Madison,HWA,2010,1073
Madison,HWA,2011,541
Madison,HWA,2012,543
Madison,HWA,2013,649
Madison,HWA,2014,680
Madison,HWA,2015,689
Madison,HWA,2016,728
Madison,HWA,2017,774
Madison,HWA,2018,808
Madison,HWA,2019,898
Madison,HWA,2020,2005
Madison,HWA,2021,1104
Madison,HWA,2022,1162
Madison,HWA,2023,1270
Madison,IA,2000,82
Madison,IA,2001,79
Madison,IA,2002,82
Madison,IA,2003,83
Madison,IA,2004,89
Madison,IA,2005,100
Madison,IA,2006,94
Madison,IA,2007,98
Madison,IA,2008,103
Madison,IA,2009,105
Madison,IA,2010,227
Madison,IA,2011,112
Madison,IA,2012,114
Madison,IA,2013,117
Madison,IA,2014,131
Madison,IA,2015,135
Madison,IA,2016,138
Madison,IA,2017,152
Madison,IA,2018,152
Madison,IA,2019,159
Madison,IA,2020,328
Madison,IA,2021,171
Madison,IA,2022,183
Madison,IA,2023,188
Madison,NHAA,2000,176
Madison,NHAA,2001,208
Madison,NHAA,2002,205
Madison,NHAA,2003,217
Madison,NHAA,2004,220
Madison,NHAA,2005,236
Madison,NHAA,2006,245
Madison,NHAA,2007,238
Madison,NHAA,2008,231
Madison,NHAA,2009,240
Madison,NHAA,2010,474
Madison,NHAA,2011,289
Madison,NHAA,2012,323
Madison,NHAA,2013,363
Madison,NHAA,2014,441
Madison,NHAA,2015,506
Madison,NHAA,2016,554
Madison,NHAA,2017,581
Madison,NHAA,2018,608
Madison,NHAA,2019,606
Madison,NHAA,2020,1271
Madison,NHAA,2021,664
Madison,NHAA,2022,659
Madison,NHAA,2023,702
Madison,NHBA,2000,2521
Madison,NHBA,2001,2551
Madison,NHBA,2002,2577
Madison,NHBA,2003,2585
Madison,NHBA,2004,2595
Madison,NHBA,2005,2557
Madison,NHBA,2006,2662
Madison,NHBA,2007,2672
Madison,NHBA,2008,2887
Madison,NHBA,2009,2902
Madison,NHBA,2010,5678
Madison,NHBA,2011,2731
Madison,NHBA,2012,2736
Madison,NHBA,2013,2696
Madison,NHBA,2014,2844
Madison,NHBA,2015,2881
Madison,NHBA,2016,2603
Madison,NHBA,2017,2832
Madison,NHBA,2018,2762
Madison,NHBA,2019,2823
Madison,NHBA,2020,5518
Madison,NHBA,2021,3027
Madison,NHBA,2022,2593
Madison,NHBA,2023,2826
Madison,NHIA,2000,80
Madison,NHIA,2001,77
Madison,NHIA,2002,80
Madison,NHIA,2003,80
Madison,NHIA,2004,84
Madison,NHIA,2005,91
Madison,NHIA,2006,81
Madison,NHIA,2007,86
Madison,NHIA,2008,85
Madison,NHIA,2009,87
Madison,NHIA,2010,189
Madison,NHIA,2011,89
Madison,NHIA,2012,91
Madison,NHIA,2013,90
Madison,NHIA,2014,105
Madison,NHIA,2015,108
Madison,NHIA,2016,111
Madison,NHIA,2017,123
Madison,NHIA,2018,126
Madison,NHIA,2019,131
Madison,NHIA,2020,259
Madison,NHIA,2021,133
Madison,NHIA,2022,143
Madison,NHIA,2023,147
Madison,NHNA,2000,6
Madison,NHNA,2001,6
Madison,NHNA,2002,6
Madison,NHNA,2003,9
Madison,NHNA,2004,9
Madison,NHNA,2005,8
Madison,NHNA,2006,7
Madison,NHNA,2007,6
Madison,NHNA,2008,5
Madison,NHNA,2009,8
Madison,NHNA,2010,16
Madison,NHNA,2011,8
Madison,NHNA,2012,8
Madison,NHNA,2013,8
Madison,NHNA,2014,7
Madison,NHNA,2015,8
Madison,NHNA,2016,8
Madison,NHNA,2017,8
Madison,NHNA,2018,9
Madison,NHNA,2019,10
Madison,NHNA,2020,20
Madison,NHNA,2021,11
Madison,NHNA,2022,11
Madison,NHNA,2023,11
Madison,NHTOM,2000,330
Madison,NHTOM,2001,344
Madison,NHTOM,2002,371
Madison,NHTOM,2003,393
Madison,NHTOM,2004,420
Madison,NHTOM,2005,433
Madison,NHTOM,2006,467
Madison,NHTOM,2007,487
Madison,NHTOM,2008,519
Madison,NHTOM,2009,560
Madison,NHTOM,2010,1164
Madison,NHTOM,2011,605
Madison,NHTOM,2012,600
Madison,NHTOM,2013,608
Madison,NHTOM,2014,648
Madison,NHTOM,2015,660
Madison,NHTOM,2016,654
Madison,NHTOM,2017,707
Madison,NHTOM,2018,691
Madison,NHTOM,2019,721
Madison,NHTOM,2020,1424
Madison,NHTOM,2021,725
Madison,NHTOM,2022,769
Madison,NHTOM,2023,824
Madison,NHWA,2000,36811
Madison,NHWA,2001,36722
Madison,NHWA,2002,36940
Madison,NHWA,2003,37207
Madison,NHWA,2004,37367
Madison,NHWA,2005,37502
Madison,NHWA,2006,37892
Madison,NHWA,2007,38339
Madison,NHWA,2008,38863
Madison,NHWA,2009,38938
Madison,NHWA,2010,78110
Madison,NHWA,2011,38760
Madison,NHWA,2012,38594
Madison,NHWA,2013,38739
Madison,NHWA,2014,39140
Madison,NHWA,2015,39172
Madison,NHWA,2016,38610
Madison,NHWA,2017,38908
Madison,NHWA,2018,39235
Madison,NHWA,2019,39452
Madison,NHWA,2020,77529
Madison,NHWA,2021,38573
Madison,NHWA,2022,38045
Madison,NHWA,2023,38612
Madison,TOM,2000,347
Madison,TOM,2001,361
Madison,TOM,2002,389
Madison,TOM,2003,412
Madison,TOM,2004,441
Madison,TOM,2005,457
Madison,TOM,2006,489
Madison,TOM,2007,516
Madison,TOM,2008,548
Madison,TOM,2009,592
Madison,TOM,2010,1231
Madison,TOM,2011,642
Madison,TOM,2012,637
Madison,TOM,2013,645
Madison,TOM,2014,693
Madison,TOM,2015,707
Madison,TOM,2016,707
Madison,TOM,2017,768
Madison,TOM,2018,761
Madison,TOM,2019,797
Madison,TOM,2020,1600
Madison,TOM,2021,805
Madison,TOM,2022,852
Madison,TOM,2023,902
Madison,TOT,2000,40218
Madison,TOT,2001,40256
Madison,TOT,2002,40539
Madison,TOT,2003,40879
Madison,TOT,2004,41122
Madison,TOT,2005,41292
Madison,TOT,2006,41865
Madison,TOT,2007,42392
Madison,TOT,2008,43163
Madison,TOT,2009,43353
Madison,TOT,2010,86880
Madison,TOT,2011,43120
Madison,TOT,2012,42996
Madison,TOT,2013,43263
Madison,TOT,2014,43988
Madison,TOT,2015,44149
Madison,TOT,2016,43400
Madison,TOT,2017,44077
Madison,TOT,2018,44393
Madison,TOT,2019,44812
Madison,TOT,2020,88408
Madison,TOT,2021,44428
Madison,TOT,2022,43581
Madison,TOT,2023,44602
Madison,WA,2000,37072
Madison,WA,2001,37037
Madison,WA,2002,37266
Madison,WA,2003,37557
Madison,WA,2004,37751
Madison,WA,2005,37910
Madison,WA,2006,38340
Madison,WA,2007,38833
Madison,WA,2008,39357
Madison,WA,2009,39472
Madison,WA,2010,79183
Madison,WA,2011,39301
Madison,WA,2012,39137
Madison,WA,2013,39388
Madison,WA,2014,39820
Madison,WA,2015,39861
Madison,WA,2016,39338
Madison,WA,2017,39682
Madison,WA,2018,40043
Madison,WA,2019,40350
Madison,WA,2020,79534
Madison,WA,2021,39677
Madison,WA,2022,39207
Madison,WA,2023,39882
Marion,AA,2000,376
Marion,AA,2001,383
Marion,AA,2002,383
Marion,AA,2003,380
Marion,AA,2004,373
Marion,AA,2005,344
Marion,AA,2006,363
Marion,AA,2007,346
Marion,AA,2008,351
Marion,AA,2009,363
Marion,AA,2010,686
Marion,AA,2011,375
Marion,AA,2012,369
Marion,AA,2013,398
Marion,AA,2014,387
Marion,AA,2015,395
Marion,AA,2016,403
Marion,AA,2017,390
Marion,AA,2018,390
Marion,AA,2019,383
Marion,AA,2020,782
Marion,AA,2021,405
Marion,AA,2022,407
Marion,AA,2023,404
Marion,BA,2000,3842
Marion,BA,2001,3930
Marion,BA,2002,3891
Marion,BA,2003,3924
Marion,BA,2004,3913
Marion,BA,2005,3951
Marion,BA,2006,3959
Marion,BA,2007,4008
Marion,BA,2008,4040
Marion,BA,2009,3903
Marion,BA,2010,7728
Marion,BA,2011,4025
Marion,BA,2012,4119
Marion,BA,2013,4116
Marion,BA,2014,4206
Marion,BA,2015,4250
Marion,BA,2016,4349
Marion,BA,2017,4294
Marion,BA,2018,4280
Marion,BA,2019,4239
Marion,BA,2020,8454
Marion,BA,2021,4446
Marion,BA,2022,4245
Marion,BA,2023,4395
Marion,HAA,2000,7
Marion,HAA,2001,7
Marion,HAA,2002,7
Marion,HAA,2003,7
Marion,HAA,2004,7
Marion,HAA,2005,9
Marion,HAA,2006,13
Marion,HAA,2007,12
Marion,HAA,2008,14
Marion,HAA,2009,14
Marion,HAA,2010,27
Marion,HAA,2011,17
Marion,HAA,2012,16
Marion,HAA,2013,20
Marion,HAA,2014,30
Marion,HAA,2015,29
Marion,HAA,2016,32
Marion,HAA,2017,27
Marion,HAA,2018,28
Marion,HAA,2019,28
Marion,HAA,2020,62
Marion,HAA,2021,32
Marion,HAA,2022,35
Marion,HAA,2023,37
Marion,HBA,2000,40
Marion,HBA,2001,42
Marion,HBA,2002,48
Marion,HBA,2003,52
Marion,HBA,2004,57
Marion,HBA,2005,71
Marion,HBA,2006,80
Marion,HBA,2007,85
Marion,HBA,2008,91
Marion,HBA,2009,97
Marion,HBA,2010,194
Marion,HBA,2011,111
Marion,HBA,2012,107
Marion,HBA,2013,109
Marion,HBA,2014,128
Marion,HBA,2015,140
Marion,HBA,2016,145
Marion,HBA,2017,147
Marion,HBA,2018,139
Marion,HBA,2019,140
Marion,HBA,2020,294
Marion,HBA,2021,154
Marion,HBA,2022,165
Marion,HBA,2023,177
Marion,HIA,2000,6
Marion,HIA,2001,6
Marion,HIA,2002,10
Marion,HIA,2003,13
Marion,HIA,2004,17
Marion,HIA,2005,23
Marion,HIA,2006,28
Marion,HIA,2007,35
Marion,HIA,2008,43
Marion,HIA,2009,43
Marion,HIA,2010,104
Marion,HIA,2011,47
Marion,HIA,2012,47
Marion,HIA,2013,42
Marion,HIA,2014,51
Marion,HIA,2015,55
Marion,HIA,2016,56
Marion,HIA,2017,58
Marion,HIA,2018,67
Marion,HIA,2019,71
Marion,HIA,2020,160
Marion,HIA,2021,80
Marion,HIA,2022,77
Marion,HIA,2023,79
Marion,HNA,2000,3
Marion,HNA,2001,4
Marion,HNA,2002,4
Marion,HNA,2003,6
Marion,HNA,2004,9
Marion,HNA,2005,8
Marion,HNA,2006,9
Marion,HNA,2007,13
Marion,HNA,2008,12
Marion,HNA,2009,14
Marion,HNA,2010,25
Marion,HNA,2011,14
Marion,HNA,2012,14
Marion,HNA,2013,14
Marion,HNA,2014,14
Marion,HNA,2015,18
Marion,HNA,2016,17
Marion,HNA,2017,16
Marion,HNA,2018,16
Marion,HNA,2019,16
Marion,HNA,2020,31
Marion,HNA,2021,16
Marion,HNA,2022,23
Marion,HNA,2023,25
Marion,HTOM,2000,10
Marion,HTOM,2001,10
Marion,HTOM,2002,12
Marion,HTOM,2003,15
Marion,HTOM,2004,21
Marion,HTOM,2005,32
Marion,HTOM,2006,35
Marion,HTOM,2007,41
Marion,HTOM,2008,46
Marion,HTOM,2009,49
Marion,HTOM,2010,104
Marion,HTOM,2011,56
Marion,HTOM,2012,63
Marion,HTOM,2013,70
Marion,HTOM,2014,68
Marion,HTOM,2015,73
Marion,HTOM,2016,92
Marion,HTOM,2017,100
Marion,HTOM,2018,129
Marion,HTOM,2019,133
Marion,HTOM,2020,300
Marion,HTOM,2021,139
Marion,HTOM,2022,136
Marion,HTOM,2023,142
Marion,HWA,2000,657
Marion,HWA,2001,756
Marion,HWA,2002,800
Marion,HWA,2003,866
Marion,HWA,2004,906
Marion,HWA,2005,986
Marion,HWA,2006,1044
Marion,HWA,2007,1087
Marion,HWA,2008,1170
Marion,HWA,2009,1260
Marion,HWA,2010,2574
Marion,HWA,2011,1264
Marion,HWA,2012,1305
Marion,HWA,2013,1270
Marion,HWA,2014,1333
Marion,HWA,2015,1356
Marion,HWA,2016,1358
Marion,HWA,2017,1384
Marion,HWA,2018,1488
Marion,HWA,2019,1512
Marion,HWA,2020,3089
Marion,HWA,2021,1594
Marion,HWA,2022,1641
Marion,HWA,2023,1705
Marion,IA,2000,135
Marion,IA,2001,134
Marion,IA,2002,143
Marion,IA,2003,135
Marion,IA,2004,135
Marion,IA,2005,134
Marion,IA,2006,132
Marion,IA,2007,143
Marion,IA,2008,140
Marion,IA,2009,139
Marion,IA,2010,322
Marion,IA,2011,152
Marion,IA,2012,158
Marion,IA,2013,159
Marion,IA,2014,166
Marion,IA,2015,171
Marion,IA,2016,174
Marion,IA,2017,180
Marion,IA,2018,199
Marion,IA,2019,203
Marion,IA,2020,434
Marion,IA,2021,220
Marion,IA,2022,213
Marion,IA,2023,227
Marion,NHAA,2000,369
Marion,NHAA,2001,376
Marion,NHAA,2002,376
Marion,NHAA,2003,373
Marion,NHAA,2004,366
Marion,NHAA,2005,335
Marion,NHAA,2006,350
Marion,NHAA,2007,334
Marion,NHAA,2008,337
Marion,NHAA,2009,349
Marion,NHAA,2010,659
Marion,NHAA,2011,358
Marion,NHAA,2012,353
Marion,NHAA,2013,378
Marion,NHAA,2014,357
Marion,NHAA,2015,366
Marion,NHAA,2016,371
Marion,NHAA,2017,363
Marion,NHAA,2018,362
Marion,NHAA,2019,355
Marion,NHAA,2020,720
Marion,NHAA,2021,373
Marion,NHAA,2022,372
Marion,NHAA,2023,367
Marion,NHBA,2000,3802
Marion,NHBA,2001,3888
Marion,NHBA,2002,3843
Marion,NHBA,2003,3872
Marion,NHBA,2004,3856
Marion,NHBA,2005,3880
Marion,NHBA,2006,3879
Marion,NHBA,2007,3923
Marion,NHBA,2008,3949
Marion,NHBA,2009,3806
Marion,NHBA,2010,7534
Marion,NHBA,2011,3914
Marion,NHBA,2012,4012
Marion,NHBA,2013,4007
Marion,NHBA,2014,4078
Marion,NHBA,2015,4110
Marion,NHBA,2016,4204
Marion,NHBA,2017,4147
Marion,NHBA,2018,4141
Marion,NHBA,2019,4099
Marion,NHBA,2020,8160
Marion,NHBA,2021,4292
Marion,NHBA,2022,4080
Marion,NHBA,2023,4218
Marion,NHIA,2000,129
Marion,NHIA,2001,128
Marion,NHIA,2002,133
Marion,NHIA,2003,122
Marion,NHIA,2004,118
Marion,NHIA,2005,111
Marion,NHIA,2006,104
Marion,NHIA,2007,108
Marion,NHIA,2008,97
Marion,NHIA,2009,96
Marion,NHIA,2010,218
Marion,NHIA,2011,105
Marion,NHIA,2012,111
Marion,NHIA,2013,117
Marion,NHIA,2014,115
Marion,NHIA,2015,116
Marion,NHIA,2016,118
Marion,NHIA,2017,122
Marion,NHIA,2018,132
Marion,NHIA,2019,132
Marion,NHIA,2020,274
Marion,NHIA,2021,140
Marion,NHIA,2022,136
Marion,NHIA,2023,148
Marion,NHNA,2000,3
Marion,NHNA,2001,5
Marion,NHNA,2002,3
Marion,NHNA,2003,5
Marion,NHNA,2004,11
Marion,NHNA,2005,14
Marion,NHNA,2006,19
Marion,NHNA,2007,20
Marion,NHNA,2008,24
Marion,NHNA,2009,25
Marion,NHNA,2010,38
Marion,NHNA,2011,25
Marion,NHNA,2012,23
Marion,NHNA,2013,23
Marion,NHNA,2014,23
Marion,NHNA,2015,25
Marion,NHNA,2016,25
Marion,NHNA,2017,32
Marion,NHNA,2018,36
Marion,NHNA,2019,36
Marion,NHNA,2020,75
Marion,NHNA,2021,40
Marion,NHNA,2022,42
Marion,NHNA,2023,42
Marion,NHTOM,2000,512
Marion,NHTOM,2001,561
Marion,NHTOM,2002,604
Marion,NHTOM,2003,673
Marion,NHTOM,2004,679
Marion,NHTOM,2005,740
Marion,NHTOM,2006,769
Marion,NHTOM,2007,834
Marion,NHTOM,2008,888
Marion,NHTOM,2009,924
Marion,NHTOM,2010,1994
Marion,NHTOM,2011,1015
Marion,NHTOM,2012,967
Marion,NHTOM,2013,1012
Marion,NHTOM,2014,1065
Marion,NHTOM,2015,1118
Marion,NHTOM,2016,1164
Marion,NHTOM,2017,1175
Marion,NHTOM,2018,1215
Marion,NHTOM,2019,1238
Marion,NHTOM,2020,2617
Marion,NHTOM,2021,1390
Marion,NHTOM,2022,1448
Marion,NHTOM,2023,1492
Marion,NHWA,2000,60597
Marion,NHWA,2001,60373
Marion,NHWA,2002,60348
Marion,NHWA,2003,60368
Marion,NHWA,2004,60314
Marion,NHWA,2005,60259
Marion,NHWA,2006,60015
Marion,NHWA,2007,59995
Marion,NHWA,2008,60169
Marion,NHWA,2009,59820
Marion,NHWA,2010,119470
Marion,NHWA,2011,59688
Marion,NHWA,2012,59283
Marion,NHWA,2013,58934
Marion,NHWA,2014,58560
Marion,NHWA,2015,58064
Marion,NHWA,2016,57899
Marion,NHWA,2017,57542
Marion,NHWA,2018,57673
Marion,NHWA,2019,57297
Marion,NHWA,2020,114426
Marion,NHWA,2021,57060
Marion,NHWA,2022,56454
Marion,NHWA,2023,56419
Marion,TOM,2000,522
Marion,TOM,2001,571
Marion,TOM,2002,616
Marion,TOM,2003,688
Marion,TOM,2004,700
Marion,TOM,2005,772
Marion,TOM,2006,804
Marion,TOM,2007,875
Marion,TOM,2008,934
Marion,TOM,2009,973
Marion,TOM,2010,2098
Marion,TOM,2011,1071
Marion,TOM,2012,1030
Marion,TOM,2013,1082
Marion,TOM,2014,1133
Marion,TOM,2015,1191
Marion,TOM,2016,1256
Marion,TOM,2017,1275
Marion,TOM,2018,1344
Marion,TOM,2019,1371
Marion,TOM,2020,2917
Marion,TOM,2021,1529
Marion,TOM,2022,1584
Marion,TOM,2023,1634
Marion,TOT,2000,66135
Marion,TOT,2001,66156
Marion,TOT,2002,66188
Marion,TOT,2003,66372
Marion,TOT,2004,66361
Marion,TOT,2005,66468
